tas,"	Year", Month, Country, ISO3, ISO2
27.1041,1973,11,GHA,,
26.3301,1973,12,GHA,,
26.2446,1974,1,GHA,,
28.6304,1974,2,GHA,,
29.0233,1974,3,GHA,,
28.7805,1974,4,GHA,,
27.7521,1974,5,GHA,,
26.3544,1974,6,GHA,,
25.2655,1974,7,GHA,,
25.3115,1974,8,GHA,,
25.0744,1974,9,GHA,,
26.1652,1974,10,GHA,,
26.8196,1974,11,GHA,,
25.5761,1974,12,GHA,,
26.0238,1975,1,GHA,,
28.29,1975,2,GHA,,
29.0297,1975,3,GHA,,
28.4595,1975,4,GHA,,
27.5496,1975,5,GHA,,
26.458,1975,6,GHA,,
25.0609,1975,7,GHA,,
24.7569,1975,8,GHA,,
24.9673,1975,9,GHA,,
26.2378,1975,10,GHA,,
26.942,1975,11,GHA,,
26.2566,1975,12,GHA,,
26.4757,1976,1,GHA,,
28.1507,1976,2,GHA,,
28.8001,1976,3,GHA,,
28.4635,1976,4,GHA,,
27.3858,1976,5,GHA,,
25.553,1976,6,GHA,,
25.1123,1976,7,GHA,,
24.6562,1976,8,GHA,,
25.5055,1976,9,GHA,,
25.4905,1976,10,GHA,,
26.234,1976,11,GHA,,
26.1498,1976,12,GHA,,
27.0989,1977,1,GHA,,
28.7147,1977,2,GHA,,
29.7361,1977,3,GHA,,
29.5732,1977,4,GHA,,
28.1377,1977,5,GHA,,
26.5243,1977,6,GHA,,
25.714,1977,7,GHA,,
24.8896,1977,8,GHA,,
25.7378,1977,9,GHA,,
26.7275,1977,10,GHA,,
27.2923,1977,11,GHA,,
26.0856,1977,12,GHA,,
27.2042,1978,1,GHA,,
29.3146,1978,2,GHA,,
28.7309,1978,3,GHA,,
28.1382,1978,4,GHA,,
27.5209,1978,5,GHA,,
25.9342,1978,6,GHA,,
24.7971,1978,7,GHA,,
25.0013,1978,8,GHA,,
25.3371,1978,9,GHA,,
26.2391,1978,10,GHA,,
26.5621,1978,11,GHA,,
26.7356,1978,12,GHA,,
27.5579,1979,1,GHA,,
28.7149,1979,2,GHA,,
29.642,1979,3,GHA,,
29.3082,1979,4,GHA,,
27.8949,1979,5,GHA,,
25.9651,1979,6,GHA,,
25.4918,1979,7,GHA,,
25.5939,1979,8,GHA,,
25.7642,1979,9,GHA,,
26.714,1979,10,GHA,,
27.0596,1979,11,GHA,,
25.8955,1979,12,GHA,,
27.0024,1980,1,GHA,,
28.7241,1980,2,GHA,,
29.2651,1980,3,GHA,,
29.2905,1980,4,GHA,,
27.5997,1980,5,GHA,,
26.6864,1980,6,GHA,,
25.3086,1980,7,GHA,,
25.2068,1980,8,GHA,,
26.0004,1980,9,GHA,,
26.3742,1980,10,GHA,,
26.7175,1980,11,GHA,,
25.1505,1980,12,GHA,,
26.4906,1981,1,GHA,,
29.3399,1981,2,GHA,,
29.6261,1981,3,GHA,,
29.3274,1981,4,GHA,,
27.7879,1981,5,GHA,,
27.0317,1981,6,GHA,,
25.4864,1981,7,GHA,,
25.5387,1981,8,GHA,,
26.0542,1981,9,GHA,,
27.4227,1981,10,GHA,,
27.4637,1981,11,GHA,,
27.1791,1981,12,GHA,,
26.9357,1982,1,GHA,,
29.017,1982,2,GHA,,
29.2993,1982,3,GHA,,
29.0054,1982,4,GHA,,
27.7758,1982,5,GHA,,
26.7247,1982,6,GHA,,
25.6268,1982,7,GHA,,
25.2119,1982,8,GHA,,
26.1879,1982,9,GHA,,
26.6584,1982,10,GHA,,
27.0278,1982,11,GHA,,
26.7822,1982,12,GHA,,
26.0032,1983,1,GHA,,
29.8002,1983,2,GHA,,
30.6656,1983,3,GHA,,
30.0919,1983,4,GHA,,
28.6427,1983,5,GHA,,
26.5646,1983,6,GHA,,
25.8311,1983,7,GHA,,
25.7398,1983,8,GHA,,
26.2814,1983,9,GHA,,
27.6877,1983,10,GHA,,
27.8381,1983,11,GHA,,
26.9956,1983,12,GHA,,
27.3192,1984,1,GHA,,
29.2068,1984,2,GHA,,
29.7751,1984,3,GHA,,
29.2467,1984,4,GHA,,
28.2864,1984,5,GHA,,
27.2177,1984,6,GHA,,
26.1135,1984,7,GHA,,
26.316,1984,8,GHA,,
26.0839,1984,9,GHA,,
27.0458,1984,10,GHA,,
27.9493,1984,11,GHA,,
26.1948,1984,12,GHA,,
27.7038,1985,1,GHA,,
29.0552,1985,2,GHA,,
29.9272,1985,3,GHA,,
29.1263,1985,4,GHA,,
28.4274,1985,5,GHA,,
26.7676,1985,6,GHA,,
25.501,1985,7,GHA,,
25.7889,1985,8,GHA,,
25.7565,1985,9,GHA,,
27.2414,1985,10,GHA,,
27.8323,1985,11,GHA,,
26.1185,1985,12,GHA,,
26.9875,1986,1,GHA,,
29.6673,1986,2,GHA,,
29.4761,1986,3,GHA,,
29.7142,1986,4,GHA,,
28.8844,1986,5,GHA,,
26.9816,1986,6,GHA,,
25.4791,1986,7,GHA,,
25.3329,1986,8,GHA,,
25.8292,1986,9,GHA,,
26.8102,1986,10,GHA,,
26.9777,1986,11,GHA,,
25.9896,1986,12,GHA,,
27.9905,1987,1,GHA,,
29.7446,1987,2,GHA,,
29.9665,1987,3,GHA,,
30.6338,1987,4,GHA,,
29.4011,1987,5,GHA,,
27.3971,1987,6,GHA,,
26.8573,1987,7,GHA,,
26.5811,1987,8,GHA,,
26.8348,1987,9,GHA,,
27.3875,1987,10,GHA,,
28.4116,1987,11,GHA,,
27.0538,1987,12,GHA,,
27.393,1988,1,GHA,,
30.0543,1988,2,GHA,,
30.4757,1988,3,GHA,,
29.6314,1988,4,GHA,,
29.1611,1988,5,GHA,,
26.9713,1988,6,GHA,,
25.8463,1988,7,GHA,,
25.5736,1988,8,GHA,,
26.223,1988,9,GHA,,
27.7608,1988,10,GHA,,
27.871,1988,11,GHA,,
26.3191,1988,12,GHA,,
26.1635,1989,1,GHA,,
28.9555,1989,2,GHA,,
29.3833,1989,3,GHA,,
29.6867,1989,4,GHA,,
28.8137,1989,5,GHA,,
27.0932,1989,6,GHA,,
26.1123,1989,7,GHA,,
25.6685,1989,8,GHA,,
26.1114,1989,9,GHA,,
26.8303,1989,10,GHA,,
28.1406,1989,11,GHA,,
26.9797,1989,12,GHA,,
27.4517,1990,1,GHA,,
28.9071,1990,2,GHA,,
30.5843,1990,3,GHA,,
29.9354,1990,4,GHA,,
28.8386,1990,5,GHA,,
27.045,1990,6,GHA,,
25.6949,1990,7,GHA,,
25.7222,1990,8,GHA,,
26.348,1990,9,GHA,,
27.449,1990,10,GHA,,
27.6316,1990,11,GHA,,
26.9798,1990,12,GHA,,
27.6919,1991,1,GHA,,
29.8617,1991,2,GHA,,
29.9223,1991,3,GHA,,
28.7257,1991,4,GHA,,
27.5884,1991,5,GHA,,
27.3644,1991,6,GHA,,
25.8208,1991,7,GHA,,
25.3209,1991,8,GHA,,
26.245,1991,9,GHA,,
26.1076,1991,10,GHA,,
27.1358,1991,11,GHA,,
26.2828,1991,12,GHA,,
26.2934,1992,1,GHA,,
29.6094,1992,2,GHA,,
29.8329,1992,3,GHA,,
29.3625,1992,4,GHA,,
28.3444,1992,5,GHA,,
26.3587,1992,6,GHA,,
25.3478,1992,7,GHA,,
24.9872,1992,8,GHA,,
25.6812,1992,9,GHA,,
26.8059,1992,10,GHA,,
26.5342,1992,11,GHA,,
26.6117,1992,12,GHA,,
26.2055,1993,1,GHA,,
28.9437,1993,2,GHA,,
29.031,1993,3,GHA,,
29.6541,1993,4,GHA,,
28.7968,1993,5,GHA,,
26.9071,1993,6,GHA,,
25.7063,1993,7,GHA,,
25.5698,1993,8,GHA,,
26.0285,1993,9,GHA,,
27.3313,1993,10,GHA,,
28.0191,1993,11,GHA,,
26.8895,1993,12,GHA,,
27.1376,1994,1,GHA,,
29.428,1994,2,GHA,,
30.0225,1994,3,GHA,,
29.4605,1994,4,GHA,,
28.1695,1994,5,GHA,,
26.8326,1994,6,GHA,,
25.7171,1994,7,GHA,,
25.4393,1994,8,GHA,,
26.0306,1994,9,GHA,,
26.4621,1994,10,GHA,,
27.3809,1994,11,GHA,,
26.2042,1994,12,GHA,,
26.8165,1995,1,GHA,,
29.2659,1995,2,GHA,,
29.7677,1995,3,GHA,,
29.5934,1995,4,GHA,,
28.6562,1995,5,GHA,,
27.4354,1995,6,GHA,,
26.2662,1995,7,GHA,,
25.8726,1995,8,GHA,,
26.369,1995,9,GHA,,
27.0088,1995,10,GHA,,
27.3783,1995,11,GHA,,
27.3001,1995,12,GHA,,
27.6877,1996,1,GHA,,
29.4943,1996,2,GHA,,
30.1164,1996,3,GHA,,
29.2774,1996,4,GHA,,
28.8233,1996,5,GHA,,
26.9259,1996,6,GHA,,
26.0254,1996,7,GHA,,
25.4685,1996,8,GHA,,
25.6875,1996,9,GHA,,
26.6154,1996,10,GHA,,
27.1604,1996,11,GHA,,
26.8228,1996,12,GHA,,
27.8449,1997,1,GHA,,
28.8394,1997,2,GHA,,
29.7299,1997,3,GHA,,
29.3365,1997,4,GHA,,
27.8394,1997,5,GHA,,
26.36,1997,6,GHA,,
25.7599,1997,7,GHA,,
25.5387,1997,8,GHA,,
26.5838,1997,9,GHA,,
27.4673,1997,10,GHA,,
27.8085,1997,11,GHA,,
27.2457,1997,12,GHA,,
27.484,1998,1,GHA,,
30.4791,1998,2,GHA,,
30.6346,1998,3,GHA,,
30.7398,1998,4,GHA,,
29.3467,1998,5,GHA,,
27.5041,1998,6,GHA,,
26.4023,1998,7,GHA,,
25.681,1998,8,GHA,,
26.2159,1998,9,GHA,,
27.2437,1998,10,GHA,,
28.0695,1998,11,GHA,,
27.1924,1998,12,GHA,,
27.4532,1999,1,GHA,,
28.5168,1999,2,GHA,,
30.0018,1999,3,GHA,,
29.265,1999,4,GHA,,
28.4899,1999,5,GHA,,
27.5305,1999,6,GHA,,
26.0808,1999,7,GHA,,
25.683,1999,8,GHA,,
25.6169,1999,9,GHA,,
26.3073,1999,10,GHA,,
27.548,1999,11,GHA,,
26.8325,1999,12,GHA,,
27.7905,2000,1,GHA,,
28.4148,2000,2,GHA,,
29.9197,2000,3,GHA,,
29.56,2000,4,GHA,,
28.8257,2000,5,GHA,,
26.8833,2000,6,GHA,,
25.9127,2000,7,GHA,,
25.6386,2000,8,GHA,,
26.1851,2000,9,GHA,,
27.0227,2000,10,GHA,,
27.7475,2000,11,GHA,,
26.8909,2000,12,GHA,,
26.5939,2001,1,GHA,,
29.0223,2001,2,GHA,,
29.8977,2001,3,GHA,,
29.0718,2001,4,GHA,,
28.2476,2001,5,GHA,,
27.0646,2001,6,GHA,,
25.9937,2001,7,GHA,,
25.5595,2001,8,GHA,,
26.0982,2001,9,GHA,,
27.3749,2001,10,GHA,,
28.0391,2001,11,GHA,,
26.8405,2001,12,GHA,,
27.0393,2002,1,GHA,,
28.4851,2002,2,GHA,,
29.9966,2002,3,GHA,,
29.3635,2002,4,GHA,,
29.3084,2002,5,GHA,,
27.3083,2002,6,GHA,,
26.3942,2002,7,GHA,,
25.6689,2002,8,GHA,,
26.1429,2002,9,GHA,,
26.7896,2002,10,GHA,,
27.2602,2002,11,GHA,,
26.6392,2002,12,GHA,,
27.088,2003,1,GHA,,
30.0868,2003,2,GHA,,
29.756,2003,3,GHA,,
29.2697,2003,4,GHA,,
28.6629,2003,5,GHA,,
26.7663,2003,6,GHA,,
25.9129,2003,7,GHA,,
25.9013,2003,8,GHA,,
26.3766,2003,9,GHA,,
27.6205,2003,10,GHA,,
27.8556,2003,11,GHA,,
26.9276,2003,12,GHA,,
27.5186,2004,1,GHA,,
29.3274,2004,2,GHA,,
29.9882,2004,3,GHA,,
29.2863,2004,4,GHA,,
28.0997,2004,5,GHA,,
26.6627,2004,6,GHA,,
25.8004,2004,7,GHA,,
25.7582,2004,8,GHA,,
26.209,2004,9,GHA,,
27.5402,2004,10,GHA,,
28.072,2004,11,GHA,,
27.9028,2004,12,GHA,,
26.9032,2005,1,GHA,,
30.6096,2005,2,GHA,,
30.2239,2005,3,GHA,,
29.899,2005,4,GHA,,
28.486,2005,5,GHA,,
27.0531,2005,6,GHA,,
25.9268,2005,7,GHA,,
25.5198,2005,8,GHA,,
26.4889,2005,9,GHA,,
27.3695,2005,10,GHA,,
28.1057,2005,11,GHA,,
27.7288,2005,12,GHA,,
25.8743,2006,1,GHA,,
29.6997,2006,2,GHA,,
29.8102,2006,3,GHA,,
30.3242,2006,4,GHA,,
28.0628,2006,5,GHA,,
27.5748,2006,6,GHA,,
26.5494,2006,7,GHA,,
25.9733,2006,8,GHA,,
26.2025,2006,9,GHA,,
27.3521,2006,10,GHA,,
26.8256,2006,11,GHA,,
26.793,2006,12,GHA,,
25.8774,2007,1,GHA,,
29.7388,2007,2,GHA,,
30.1764,2007,3,GHA,,
29.1966,2007,4,GHA,,
28.8115,2007,5,GHA,,
27.2296,2007,6,GHA,,
26.4293,2007,7,GHA,,
25.8683,2007,8,GHA,,
26.4059,2007,9,GHA,,
27.2719,2007,10,GHA,,
27.5624,2007,11,GHA,,
26.6007,2007,12,GHA,,
25.2659,2008,1,GHA,,
28.4125,2008,2,GHA,,
29.424,2008,3,GHA,,
29.7596,2008,4,GHA,,
28.6181,2008,5,GHA,,
27.0188,2008,6,GHA,,
26.1132,2008,7,GHA,,
25.8074,2008,8,GHA,,
26.3419,2008,9,GHA,,
27.195,2008,10,GHA,,
27.0882,2008,11,GHA,,
27.0373,2008,12,GHA,,
26.8712,2009,1,GHA,,
29.8857,2009,2,GHA,,
29.6658,2009,3,GHA,,
29.2753,2009,4,GHA,,
28.9571,2009,5,GHA,,
27.4815,2009,6,GHA,,
26.2286,2009,7,GHA,,
25.873,2009,8,GHA,,
26.3395,2009,9,GHA,,
26.9673,2009,10,GHA,,
27.0357,2009,11,GHA,,
26.7773,2009,12,GHA,,
28.0336,2010,1,GHA,,
30.7722,2010,2,GHA,,
30.829,2010,3,GHA,,
30.2732,2010,4,GHA,,
29.1543,2010,5,GHA,,
27.7012,2010,6,GHA,,
26.447,2010,7,GHA,,
26.1939,2010,8,GHA,,
26.4013,2010,9,GHA,,
26.9847,2010,10,GHA,,
27.4294,2010,11,GHA,,
26.7164,2010,12,GHA,,
27.211,2011,1,GHA,,
29.3537,2011,2,GHA,,
30.3688,2011,3,GHA,,
29.9006,2011,4,GHA,,
28.7759,2011,5,GHA,,
27.4984,2011,6,GHA,,
26.2877,2011,7,GHA,,
25.8774,2011,8,GHA,,
26.4233,2011,9,GHA,,
27.4232,2011,10,GHA,,
27.5489,2011,11,GHA,,
26.6756,2011,12,GHA,,
27.2522,2012,1,GHA,,
29.2453,2012,2,GHA,,
30.2761,2012,3,GHA,,
29.2847,2012,4,GHA,,
28.025,2012,5,GHA,,
26.8109,2012,6,GHA,,
26.0037,2012,7,GHA,,
25.5827,2012,8,GHA,,
26.123,2012,9,GHA,,
26.9907,2012,10,GHA,,
27.8973,2012,11,GHA,,
26.5068,2012,12,GHA,,
26.9973,2013,1,GHA,,
29.7874,2013,2,GHA,,
30.128,2013,3,GHA,,
29.4605,2013,4,GHA,,
28.3114,2013,5,GHA,,
27.2038,2013,6,GHA,,
25.9786,2013,7,GHA,,
25.5034,2013,8,GHA,,
26.4102,2013,9,GHA,,
27.0443,2013,10,GHA,,
27.8781,2013,11,GHA,,
27.05,2013,12,GHA,,
28.0767,2014,1,GHA,,
29.4597,2014,2,GHA,,
29.8548,2014,3,GHA,,
29.4595,2014,4,GHA,,
28.7458,2014,5,GHA,,
27.398,2014,6,GHA,,
26.6943,2014,7,GHA,,
25.883,2014,8,GHA,,
26.3021,2014,9,GHA,,
27.4661,2014,10,GHA,,
27.9603,2014,11,GHA,,
27.3278,2014,12,GHA,,
26.8803,2015,1,GHA,,
29.8498,2015,2,GHA,,
30.0503,2015,3,GHA,,
30.1383,2015,4,GHA,,
29.4413,2015,5,GHA,,
27.5071,2015,6,GHA,,
26.5556,2015,7,GHA,,
26.1566,2015,8,GHA,,
26.6866,2015,9,GHA,,
27.5798,2015,10,GHA,,
28.1031,2015,11,GHA,,
26.648,2015,12,GHA,,
-26.734,1901,1,GRL,,
-24.916,1901,2,GRL,,
-28.497,1901,3,GRL,,
-23.309,1901,4,GRL,,
-13.681,1901,5,GRL,,
-6.8844,1901,6,GRL,,
-3.4139,1901,7,GRL,,
-6.2794,1901,8,GRL,,
-13.267,1901,9,GRL,,
-20.367,1901,10,GRL,,
-24.281,1901,11,GRL,,
-26.484,1901,12,GRL,,
-27.828,1902,1,GRL,,
-27.663,1902,2,GRL,,
-30.59,1902,3,GRL,,
-22.406,1902,4,GRL,,
-13.374,1902,5,GRL,,
-6.3006,1902,6,GRL,,
-3.3026,1902,7,GRL,,
-5.662,1902,8,GRL,,
-13.215,1902,9,GRL,,
-19.387,1902,10,GRL,,
-25.049,1902,11,GRL,,
-26.825,1902,12,GRL,,
-26.36,1903,1,GRL,,
-29.151,1903,2,GRL,,
-30.994,1903,3,GRL,,
-23.183,1903,4,GRL,,
-13.758,1903,5,GRL,,
-6.535,1903,6,GRL,,
-3.2764,1903,7,GRL,,
-6.3658,1903,8,GRL,,
-13.123,1903,9,GRL,,
-19.695,1903,10,GRL,,
-25.331,1903,11,GRL,,
-25.348,1903,12,GRL,,
-27.513,1904,1,GRL,,
-28.91,1904,2,GRL,,
-30.169,1904,3,GRL,,
-23.987,1904,4,GRL,,
-13.197,1904,5,GRL,,
-6.408,1904,6,GRL,,
-3.371,1904,7,GRL,,
-5.5784,1904,8,GRL,,
-13.508,1904,9,GRL,,
-21.183,1904,10,GRL,,
-25.731,1904,11,GRL,,
-25.813,1904,12,GRL,,
-28.241,1905,1,GRL,,
-29.046,1905,2,GRL,,
-27.914,1905,3,GRL,,
-21.762,1905,4,GRL,,
-13.185,1905,5,GRL,,
-6.5843,1905,6,GRL,,
-3.3123,1905,7,GRL,,
-6.0188,1905,8,GRL,,
-14.262,1905,9,GRL,,
-19.476,1905,10,GRL,,
-24.878,1905,11,GRL,,
-27.065,1905,12,GRL,,
-27.23,1906,1,GRL,,
-29.706,1906,2,GRL,,
-30.09,1906,3,GRL,,
-24.433,1906,4,GRL,,
-13.652,1906,5,GRL,,
-6.6046,1906,6,GRL,,
-3.4353,1906,7,GRL,,
-5.6131,1906,8,GRL,,
-13.151,1906,9,GRL,,
-20.137,1906,10,GRL,,
-25.941,1906,11,GRL,,
-27.166,1906,12,GRL,,
-27.605,1907,1,GRL,,
-30.096,1907,2,GRL,,
-31.401,1907,3,GRL,,
-23.704,1907,4,GRL,,
-13.74,1907,5,GRL,,
-6.8229,1907,6,GRL,,
-3.2354,1907,7,GRL,,
-5.8912,1907,8,GRL,,
-13.864,1907,9,GRL,,
-19.537,1907,10,GRL,,
-25.86,1907,11,GRL,,
-25.531,1907,12,GRL,,
-26.662,1908,1,GRL,,
-29.587,1908,2,GRL,,
-27.862,1908,3,GRL,,
-21.471,1908,4,GRL,,
-13.627,1908,5,GRL,,
-6.7708,1908,6,GRL,,
-2.5585,1908,7,GRL,,
-6.1334,1908,8,GRL,,
-12.619,1908,9,GRL,,
-19.817,1908,10,GRL,,
-25.098,1908,11,GRL,,
-26.6,1908,12,GRL,,
-28.216,1909,1,GRL,,
-27.441,1909,2,GRL,,
-28.562,1909,3,GRL,,
-21.779,1909,4,GRL,,
-12.992,1909,5,GRL,,
-5.8578,1909,6,GRL,,
-3.186,1909,7,GRL,,
-5.9946,1909,8,GRL,,
-12.939,1909,9,GRL,,
-20.744,1909,10,GRL,,
-24.69,1909,11,GRL,,
-28.386,1909,12,GRL,,
-28.671,1910,1,GRL,,
-30.235,1910,2,GRL,,
-30.617,1910,3,GRL,,
-23.489,1910,4,GRL,,
-13.557,1910,5,GRL,,
-6.6911,1910,6,GRL,,
-3.2893,1910,7,GRL,,
-5.3946,1910,8,GRL,,
-13.753,1910,9,GRL,,
-19.568,1910,10,GRL,,
-25.699,1910,11,GRL,,
-26.318,1910,12,GRL,,
-26.908,1911,1,GRL,,
-29.997,1911,2,GRL,,
-29.066,1911,3,GRL,,
-22.404,1911,4,GRL,,
-13.646,1911,5,GRL,,
-6.5583,1911,6,GRL,,
-3.2842,1911,7,GRL,,
-5.7706,1911,8,GRL,,
-13.707,1911,9,GRL,,
-19.2,1911,10,GRL,,
-24.622,1911,11,GRL,,
-26.682,1911,12,GRL,,
-24.732,1912,1,GRL,,
-27.223,1912,2,GRL,,
-29.049,1912,3,GRL,,
-22.066,1912,4,GRL,,
-12.978,1912,5,GRL,,
-5.683,1912,6,GRL,,
-2.9795,1912,7,GRL,,
-5.9257,1912,8,GRL,,
-12.996,1912,9,GRL,,
-19.963,1912,10,GRL,,
-25.219,1912,11,GRL,,
-26.559,1912,12,GRL,,
-25.639,1913,1,GRL,,
-26.667,1913,2,GRL,,
-30.401,1913,3,GRL,,
-22.841,1913,4,GRL,,
-13.205,1913,5,GRL,,
-6.2642,1913,6,GRL,,
-3.5167,1913,7,GRL,,
-6.3596,1913,8,GRL,,
-12.991,1913,9,GRL,,
-19.499,1913,10,GRL,,
-26.139,1913,11,GRL,,
-27.494,1913,12,GRL,,
-26.324,1914,1,GRL,,
-30.519,1914,2,GRL,,
-30.796,1914,3,GRL,,
-24.184,1914,4,GRL,,
-14.777,1914,5,GRL,,
-7.5055,1914,6,GRL,,
-3.5566,1914,7,GRL,,
-5.9724,1914,8,GRL,,
-14.036,1914,9,GRL,,
-19.371,1914,10,GRL,,
-25.22,1914,11,GRL,,
-27.676,1914,12,GRL,,
-26.925,1915,1,GRL,,
-30.001,1915,2,GRL,,
-30.326,1915,3,GRL,,
-23.476,1915,4,GRL,,
-13.023,1915,5,GRL,,
-6.3884,1915,6,GRL,,
-3.331,1915,7,GRL,,
-5.5202,1915,8,GRL,,
-12.638,1915,9,GRL,,
-18.551,1915,10,GRL,,
-23.599,1915,11,GRL,,
-25.524,1915,12,GRL,,
-25.713,1916,1,GRL,,
-27.228,1916,2,GRL,,
-26.91,1916,3,GRL,,
-23.904,1916,4,GRL,,
-12.568,1916,5,GRL,,
-6.3049,1916,6,GRL,,
-3.3662,1916,7,GRL,,
-5.2862,1916,8,GRL,,
-12.734,1916,9,GRL,,
-19.664,1916,10,GRL,,
-24.796,1916,11,GRL,,
-26.966,1916,12,GRL,,
-23.872,1917,1,GRL,,
-25.806,1917,2,GRL,,
-27.682,1917,3,GRL,,
-23.021,1917,4,GRL,,
-13.561,1917,5,GRL,,
-6.8323,1917,6,GRL,,
-2.5736,1917,7,GRL,,
-5.7838,1917,8,GRL,,
-13.935,1917,9,GRL,,
-21.728,1917,10,GRL,,
-26.505,1917,11,GRL,,
-28.548,1917,12,GRL,,
-29.583,1918,1,GRL,,
-30.006,1918,2,GRL,,
-29.004,1918,3,GRL,,
-24.155,1918,4,GRL,,
-12.887,1918,5,GRL,,
-7.29,1918,6,GRL,,
-3.1555,1918,7,GRL,,
-6.0312,1918,8,GRL,,
-13.592,1918,9,GRL,,
-20.238,1918,10,GRL,,
-26.028,1918,11,GRL,,
-26.991,1918,12,GRL,,
-25.963,1919,1,GRL,,
-30.143,1919,2,GRL,,
-29.261,1919,3,GRL,,
-24.942,1919,4,GRL,,
-12.876,1919,5,GRL,,
-7.0592,1919,6,GRL,,
-3.4851,1919,7,GRL,,
-6.383,1919,8,GRL,,
-13.913,1919,9,GRL,,
-19.138,1919,10,GRL,,
-24.589,1919,11,GRL,,
-26.208,1919,12,GRL,,
-28.155,1920,1,GRL,,
-29.694,1920,2,GRL,,
-30.312,1920,3,GRL,,
-22.611,1920,4,GRL,,
-14.158,1920,5,GRL,,
-6.1561,1920,6,GRL,,
-3.189,1920,7,GRL,,
-6.313,1920,8,GRL,,
-13.66,1920,9,GRL,,
-19.692,1920,10,GRL,,
-25.502,1920,11,GRL,,
-26.982,1920,12,GRL,,
-27.374,1921,1,GRL,,
-28.337,1921,2,GRL,,
-30.164,1921,3,GRL,,
-24.084,1921,4,GRL,,
-13.703,1921,5,GRL,,
-6.6141,1921,6,GRL,,
-3.5576,1921,7,GRL,,
-6.0704,1921,8,GRL,,
-13.886,1921,9,GRL,,
-20.78,1921,10,GRL,,
-24.2,1921,11,GRL,,
-26.761,1921,12,GRL,,
-25.88,1922,1,GRL,,
-29.916,1922,2,GRL,,
-28.767,1922,3,GRL,,
-22.545,1922,4,GRL,,
-14.13,1922,5,GRL,,
-7.1351,1922,6,GRL,,
-3.64,1922,7,GRL,,
-6.3549,1922,8,GRL,,
-14.105,1922,9,GRL,,
-19.131,1922,10,GRL,,
-25.194,1922,11,GRL,,
-25.25,1922,12,GRL,,
-28.079,1923,1,GRL,,
-26.86,1923,2,GRL,,
-27.592,1923,3,GRL,,
-20.53,1923,4,GRL,,
-13.052,1923,5,GRL,,
-6.3305,1923,6,GRL,,
-3.1708,1923,7,GRL,,
-5.9745,1923,8,GRL,,
-14.1,1923,9,GRL,,
-20.274,1923,10,GRL,,
-25.172,1923,11,GRL,,
-26.53,1923,12,GRL,,
-24.713,1924,1,GRL,,
-28.714,1924,2,GRL,,
-29.617,1924,3,GRL,,
-22.603,1924,4,GRL,,
-13.203,1924,5,GRL,,
-6.0391,1924,6,GRL,,
-3.549,1924,7,GRL,,
-6.1396,1924,8,GRL,,
-14.146,1924,9,GRL,,
-20.091,1924,10,GRL,,
-25.156,1924,11,GRL,,
-27.095,1924,12,GRL,,
-27.946,1925,1,GRL,,
-27.467,1925,2,GRL,,
-27.828,1925,3,GRL,,
-22.752,1925,4,GRL,,
-13.414,1925,5,GRL,,
-6.0331,1925,6,GRL,,
-3.7807,1925,7,GRL,,
-6.0437,1925,8,GRL,,
-12.9,1925,9,GRL,,
-19.427,1925,10,GRL,,
-23.889,1925,11,GRL,,
-25.583,1925,12,GRL,,
-24.475,1926,1,GRL,,
-26.322,1926,2,GRL,,
-28.852,1926,3,GRL,,
-20.945,1926,4,GRL,,
-12.568,1926,5,GRL,,
-5.8347,1926,6,GRL,,
-2.6033,1926,7,GRL,,
-5.8806,1926,8,GRL,,
-13.592,1926,9,GRL,,
-19.802,1926,10,GRL,,
-24.778,1926,11,GRL,,
-26.033,1926,12,GRL,,
-24.926,1927,1,GRL,,
-27.028,1927,2,GRL,,
-29.854,1927,3,GRL,,
-22.642,1927,4,GRL,,
-12.757,1927,5,GRL,,
-5.9916,1927,6,GRL,,
-2.8088,1927,7,GRL,,
-5.4661,1927,8,GRL,,
-12.621,1927,9,GRL,,
-19.87,1927,10,GRL,,
-23.938,1927,11,GRL,,
-24.972,1927,12,GRL,,
-24.683,1928,1,GRL,,
-26.494,1928,2,GRL,,
-25.924,1928,3,GRL,,
-20.97,1928,4,GRL,,
-12.146,1928,5,GRL,,
-5.9894,1928,6,GRL,,
-2.4697,1928,7,GRL,,
-5.42,1928,8,GRL,,
-12.344,1928,9,GRL,,
-18.544,1928,10,GRL,,
-24.128,1928,11,GRL,,
-25.114,1928,12,GRL,,
-21.504,1929,1,GRL,,
-23.819,1929,2,GRL,,
-25.909,1929,3,GRL,,
-21.13,1929,4,GRL,,
-13.137,1929,5,GRL,,
-5.9761,1929,6,GRL,,
-2.1529,1929,7,GRL,,
-5.6326,1929,8,GRL,,
-13.855,1929,9,GRL,,
-21.097,1929,10,GRL,,
-24.635,1929,11,GRL,,
-25.446,1929,12,GRL,,
-25.502,1930,1,GRL,,
-26.162,1930,2,GRL,,
-27.107,1930,3,GRL,,
-20.44,1930,4,GRL,,
-12.575,1930,5,GRL,,
-6.0607,1930,6,GRL,,
-3.0933,1930,7,GRL,,
-5.7707,1930,8,GRL,,
-12.481,1930,9,GRL,,
-20.017,1930,10,GRL,,
-25.325,1930,11,GRL,,
-25.482,1930,12,GRL,,
-24.483,1931,1,GRL,,
-27.629,1931,2,GRL,,
-29.96,1931,3,GRL,,
-21.9,1931,4,GRL,,
-13.244,1931,5,GRL,,
